species,subpopulation,presence,data_type,tag_id,mld,PPupper200m,sla,sst,sst_sd,bathy,bathy_sd
Blue Whale,N Pacific,1,opportunistic sighting,1,13.87781,20.95912,0.05963911,13.45955,0.6368005,-1658.453,1312.363
Blue Whale,N Pacific,1,opportunistic sighting,1,12.19818,29.36928,0.05233755,14.01482,0.7934756,-1693.062,1388.224
Blue Whale,N Pacific,1,opportunistic sighting,1,11.62809,35.69589,0.04276285,13.54496,0.8031711,-1452.077,1290.286
Blue Whale,N Pacific,1,opportunistic sighting,1,12.86361,27.67934,0.06103592,13.79081,0.7677063,-1185.371,1234.767
Blue Whale,N Pacific,1,opportunistic sighting,1,16.2814,10.97933,0.06103541,12.8947,0.4396203,-1333.638,958.352
Blue Whale,N Pacific,1,opportunistic sighting,1,11.92901,34.23838,0.05436242,14.41962,0.8065338,-1307.823,1266.764
Blue Whale,N Pacific,1,opportunistic sighting,1,17.36432,10.47159,0.06145707,13.0736,0.5721756,-1825.483,1179.043
Blue Whale,N Pacific,1,opportunistic sighting,1,17.30114,10.9552,0.06348048,13.04971,0.5557036,-1681.781,1144.39
Blue Whale,N Pacific,1,opportunistic sighting,1,12.21092,29.60332,0.05198614,13.97938,0.7479612,-1674.057,1343.768
Blue Whale,N Pacific,1,opportunistic sighting,1,12.05636,31.2476,0.05195096,13.84747,0.6935348,-1526.443,1304.891
Blue Whale,N Pacific,1,opportunistic sighting,1,11.90479,32.64354,0.05315894,13.98268,0.7553068,-1400.268,1296.589
Blue Whale,N Pacific,1,opportunistic sighting,1,12.26286,27.27563,0.06658249,14.53791,0.3626166,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,10.3922,20.31041,0.05543917,20.26608,0.4660261,-660.899,353.6143
Blue Whale,N Pacific,1,opportunistic sighting,1,11.03181,43.46,0.04553505,14.34589,0.7397509,-1043.078,1058.837
Blue Whale,N Pacific,1,opportunistic sighting,1,11.69309,20.83919,-0.01378293,16.16009,0.7435272,-837.4625,265.5851
Blue Whale,N Pacific,1,opportunistic sighting,1,11.57254,35.4805,0.05319401,13.50939,0.6416782,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,11.67913,35.4805,0.05296714,13.57002,0.5975308,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,14.16596,21.45407,0.05939857,13.73546,0.6420239,-1774.636,1399.579
Blue Whale,N Pacific,1,opportunistic sighting,1,10.6439,42.38826,0.04998045,14.58308,0.4435933,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,11.59845,23.706,0.03064297,15.81692,0.8533222,-957.0852,812.5325
Blue Whale,N Pacific,1,opportunistic sighting,1,11.35751,38.1618,0.0557977,14.82623,0.7396874,-1090.189,1082.515
Blue Whale,N Pacific,1,opportunistic sighting,1,10.80093,27.23242,0.04048563,17.42554,1.065063,-432.8534,357.8628
Blue Whale,N Pacific,1,opportunistic sighting,1,10.92207,20.63325,0.06077336,18.20874,1.061526,-502.4494,389.3066
Blue Whale,N Pacific,1,opportunistic sighting,1,14.23534,21.32511,0.0592389,13.71167,0.63789,-1807.116,1383.015
Blue Whale,N Pacific,1,opportunistic sighting,1,11.78541,34.07255,0.05264159,13.63449,0.6491442,-1205.781,1169.855
Blue Whale,N Pacific,1,opportunistic sighting,1,11.18792,37.95825,0.05415626,13.88836,0.8611018,-821.9097,961.22
Blue Whale,N Pacific,1,opportunistic sighting,1,12.27982,28.79766,0.05183299,14.02843,0.7743554,-1758.779,1366.075
Blue Whale,N Pacific,1,opportunistic sighting,1,13.28603,25.78626,0.06093008,13.59479,0.5631522,-1155.586,1149.101
Blue Whale,N Pacific,1,opportunistic sighting,1,11.74999,34.88254,0.04250654,13.73009,0.7725279,-1483.715,1258.938
Blue Whale,N Pacific,1,opportunistic sighting,1,10.80093,27.23242,0.04048563,17.42554,1.065063,-432.8534,357.8628
Blue Whale,N Pacific,1,opportunistic sighting,1,11.16471,37.95833,0.05510057,14.60843,0.8373957,-1053.672,1087.585
Blue Whale,N Pacific,1,opportunistic sighting,1,20.35171,4.453167,0.04409535,16.8181,0.2698274,-4155.693,129.2191
Blue Whale,N Pacific,1,opportunistic sighting,1,17.17439,10.5517,0.06073104,13.0318,0.557618,-1693.206,1214.039
Blue Whale,N Pacific,1,opportunistic sighting,1,12.00295,28.55994,0.04262713,13.43096,0.569399,-1211.488,853.3817
Blue Whale,N Pacific,1,opportunistic sighting,1,13.89457,20.28808,0.05939316,13.43115,0.6452942,-1686.792,1281.761
Blue Whale,N Pacific,1,opportunistic sighting,1,11.95242,31.89215,0.03985923,13.53052,0.8014889,-1758.779,1366.075
Blue Whale,N Pacific,1,opportunistic sighting,1,11.38749,39.14855,0.04262922,13.22655,0.718992,-986.1132,1017.052
Blue Whale,N Pacific,1,opportunistic sighting,1,11.09923,27.79531,0.03711238,16.47888,1.257567,-523.6644,398.3502
Blue Whale,N Pacific,1,opportunistic sighting,1,11.22016,34.38551,0.009498305,15.83958,1.144409,-489.0514,382.8188
Blue Whale,N Pacific,1,opportunistic sighting,1,13.11772,19.44258,0.04546392,13.06859,0.595756,-1164.706,842.2465
Blue Whale,N Pacific,1,opportunistic sighting,1,14.01855,22.65642,0.05984588,13.65196,0.5946645,-1569.676,1294.611
Blue Whale,N Pacific,1,opportunistic sighting,1,11.98624,31.77214,0.05202959,13.7952,0.6647786,-1489.915,1338.679
Blue Whale,N Pacific,1,opportunistic sighting,1,10.6439,42.38826,0.04998045,14.58308,0.4435933,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,14.65511,18.54198,0.06962406,13.86926,0.2533834,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,11.48087,36.72528,0.05489026,14.48643,0.8205283,-1130.589,1182.707
Blue Whale,N Pacific,1,opportunistic sighting,1,12.53488,39.12863,-0.01512222,15.67593,0.8610316,-1211.926,725.8149
Blue Whale,N Pacific,1,opportunistic sighting,1,12.26022,28.75073,0.05196474,14.04092,0.7876488,-1774.636,1399.579
Blue Whale,N Pacific,1,opportunistic sighting,1,13.54831,19.06023,0.04429051,13.23306,0.6122786,-1333.638,958.352
Blue Whale,N Pacific,1,opportunistic sighting,1,11.57254,35.4805,0.05319401,13.50939,0.6416782,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,14.01855,22.65642,0.05984588,13.65196,0.5946645,-1569.676,1294.611
Blue Whale,N Pacific,1,opportunistic sighting,1,11.30374,36.87945,0.05417779,13.93868,0.8704014,-913.9797,985.6711
Blue Whale,N Pacific,1,opportunistic sighting,1,13.43893,25.12621,0.06071752,13.63917,0.5899298,-1268.921,1206.759
Blue Whale,N Pacific,1,opportunistic sighting,1,11.56636,37.19565,0.04262848,13.4322,0.7993207,-1268.921,1206.759
Blue Whale,N Pacific,1,opportunistic sighting,1,12.26022,28.75073,0.05196474,14.04092,0.7876488,-1774.636,1399.579
Blue Whale,N Pacific,1,opportunistic sighting,1,13.82001,22.74376,0.05990681,13.81753,0.6040346,-1682.935,1399.304
Blue Whale,N Pacific,1,opportunistic sighting,1,10.3922,20.31041,0.05543917,20.26608,0.4660261,-660.899,353.6143
Blue Whale,N Pacific,1,opportunistic sighting,1,12.93558,28.58297,0.06164585,14.31783,0.6183175,-1090.189,1082.515
Blue Whale,N Pacific,1,opportunistic sighting,1,10.80776,26.99375,0.04090742,17.51368,1.113903,-451.4859,356.064
Blue Whale,N Pacific,1,opportunistic sighting,1,11.03181,43.46,0.04553505,14.34589,0.7397509,-1043.078,1058.837
Blue Whale,N Pacific,1,opportunistic sighting,1,13.37038,19.06023,0.04538122,13.18561,0.6299468,-1333.638,958.352
Blue Whale,N Pacific,1,opportunistic sighting,1,17.46361,10.5517,0.06010593,13.06376,0.5503545,-1693.206,1214.039
Blue Whale,N Pacific,1,opportunistic sighting,1,13.98791,20.24946,0.05940254,13.50557,0.6623623,-1776.032,1360.027
Blue Whale,N Pacific,1,opportunistic sighting,1,12.13667,30.52022,0.05230351,13.93296,0.7263218,-1569.676,1294.611
Blue Whale,N Pacific,1,opportunistic sighting,1,11.08946,39.67734,0.05018324,14.65601,0.4776949,-1313.282,853.365
Blue Whale,N Pacific,1,opportunistic sighting,1,11.28497,33.27489,0.04928971,14.84519,0.4862355,-1570.994,836.1074
Blue Whale,N Pacific,1,opportunistic sighting,1,11.43934,34.84046,0.006940799,15.27927,1.225429,-470.8995,365.4147
Blue Whale,N Pacific,1,opportunistic sighting,1,10.80761,26.43085,0.04057394,17.55025,1.100506,-489.0514,382.8188
Blue Whale,N Pacific,1,opportunistic sighting,1,11.52975,36.79869,0.04245204,13.33927,0.769537,-1222.815,1156.402
Blue Whale,N Pacific,1,opportunistic sighting,1,11.57254,35.4805,0.05319401,13.50939,0.6416782,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,12.14254,30.46662,0.05189593,13.90195,0.726223,-1612.879,1317.975
Blue Whale,N Pacific,1,opportunistic sighting,1,11.19449,39.71325,0.04302328,13.38336,0.780912,-1005.167,1013.35
Blue Whale,N Pacific,1,opportunistic sighting,1,13.15583,27.67934,0.06114968,13.68328,0.5821298,-1185.371,1234.767
Blue Whale,N Pacific,1,opportunistic sighting,1,11.67768,37.0257,0.05404995,14.02556,0.7516029,-1185.371,1234.767
Blue Whale,N Pacific,1,opportunistic sighting,1,13.79516,25.13253,0.06022299,13.9667,0.6064226,-1370.933,1267.2
Blue Whale,N Pacific,1,opportunistic sighting,1,11.49199,40.8791,0.02199212,13.30098,0.8151833,-1261.369,1159.249
Blue Whale,N Pacific,1,opportunistic sighting,1,11.22016,34.38551,0.009498305,15.83958,1.144409,-489.0514,382.8188
Blue Whale,N Pacific,1,opportunistic sighting,1,11.41633,33.79872,0.05986813,15.10043,0.5402906,-1400.973,921.3172
Blue Whale,N Pacific,1,opportunistic sighting,1,11.67913,35.4805,0.05296714,13.57002,0.5975308,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,11.30374,36.87945,0.05417779,13.93868,0.8704014,-913.9797,985.6711
Blue Whale,N Pacific,1,opportunistic sighting,1,11.67911,37.64523,0.04348006,13.83193,0.8142899,-1340.146,1253.519
Blue Whale,N Pacific,1,opportunistic sighting,1,11.6839,23.06639,0.029824,15.77753,0.8338876,-1058.045,929.8584
Blue Whale,N Pacific,1,opportunistic sighting,1,11.05748,31.37639,0.03800943,16.14104,1.319892,-442.4804,387.8239
Blue Whale,N Pacific,1,opportunistic sighting,1,10.80093,27.23242,0.04048563,17.42554,1.065063,-432.8534,357.8628
Blue Whale,N Pacific,1,opportunistic sighting,1,14.94521,4.411827,-0.0225188,18.26046,0.5488971,-1235.171,1171.596
Blue Whale,N Pacific,1,opportunistic sighting,1,12.03763,2.170587,-0.05667725,21.74948,0.1814939,-753.3453,539.7309
Blue Whale,N Pacific,1,opportunistic sighting,1,11.12522,30.5291,0.03708372,16.10924,1.296686,-538.3692,554.1335
Blue Whale,N Pacific,1,opportunistic sighting,1,12.03763,2.170587,-0.05667725,21.74948,0.1814939,-753.3453,539.7309
Blue Whale,N Pacific,1,opportunistic sighting,1,11.54869,35.95919,0.05337543,13.70356,0.6543576,-1002.286,1060.529
Blue Whale,N Pacific,1,opportunistic sighting,1,11.40868,39.16327,0.04411215,13.87275,0.822703,-1174.91,1163.168
Blue Whale,N Pacific,1,opportunistic sighting,1,11.9974,31.69224,0.06198512,14.16606,0.7617005,-889.1926,1014.978
Blue Whale,N Pacific,1,opportunistic sighting,1,11.22016,34.38551,0.009498305,15.83958,1.144409,-489.0514,382.8188
Blue Whale,N Pacific,1,opportunistic sighting,1,11.43934,34.84046,0.006940799,15.27927,1.225429,-470.8995,365.4147
Blue Whale,N Pacific,1,opportunistic sighting,1,11.89853,1.325612,0.06603797,23.42607,0.7830369,-218.4782,120.561
Blue Whale,N Pacific,1,opportunistic sighting,1,14.02663,3.219678,-0.04926255,17.79524,0.7865206,-218.4782,120.561
Blue Whale,N Pacific,1,opportunistic sighting,1,11.57254,35.4805,0.05319401,13.50939,0.6416782,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,11.77193,33.44131,0.05330844,13.86261,0.7250478,-1222.815,1156.402
Blue Whale,N Pacific,1,opportunistic sighting,1,11.10088,39.39644,0.04244726,13.24665,0.7505304,-1002.286,1060.529
Blue Whale,N Pacific,1,opportunistic sighting,1,10.6439,42.38826,0.04998045,14.58308,0.4435933,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,11.17309,40.2177,0.04458335,13.8953,0.8330803,-1069.388,1099.334
Blue Whale,N Pacific,1,opportunistic sighting,1,11.11174,42.1838,0.04511399,14.39601,0.7640341,-1130.216,1096.867
Blue Whale,N Pacific,1,opportunistic sighting,1,10.83578,29.10611,0.04066913,17.10456,1.31118,-372.4758,255.7174
Blue Whale,N Pacific,1,opportunistic sighting,1,17.19195,10.74477,0.06318359,13.04222,0.5698918,-1736.123,1162.992
Blue Whale,N Pacific,1,opportunistic sighting,1,12.53249,5.872192,0.06832183,18.7067,0.6839548,-903.4573,263.6916
Blue Whale,N Pacific,1,opportunistic sighting,1,14.03186,22.60278,0.05973236,13.63127,0.5991355,-1612.879,1317.975
Blue Whale,N Pacific,1,opportunistic sighting,1,11.35598,39.39644,0.04237947,13.17592,0.704126,-1002.286,1060.529
Blue Whale,N Pacific,1,opportunistic sighting,1,10.6439,42.38826,0.04998045,14.58308,0.4435933,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,10.58637,48.24654,0.02920996,13.5715,0.4103237,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,11.09886,42.5016,0.04540532,14.40928,0.7508838,-1090.189,1082.515
Blue Whale,N Pacific,1,opportunistic sighting,1,14.31611,20.19587,0.05865645,13.44745,0.646949,-1700.427,1242.333
Blue Whale,N Pacific,1,opportunistic sighting,1,10.80093,27.23242,0.04067933,17.42554,1.065063,-432.8534,357.8628
Blue Whale,N Pacific,1,opportunistic sighting,1,18.01989,14.28444,0.06519144,13.36597,0.4938837,-1762.401,1360.079
Blue Whale,N Pacific,1,opportunistic sighting,1,12.26286,27.27563,0.06658249,14.53791,0.3626166,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,12.01193,33.79479,0.05436335,14.71838,0.7418214,-1385.847,1244.217
Blue Whale,N Pacific,1,opportunistic sighting,1,11.35598,39.39644,0.04237947,13.110900000000001,0.7406566,-1002.286,1060.529
Blue Whale,N Pacific,1,opportunistic sighting,1,14.46409,21.24375,0.05862036,14.00525,0.6116643,-1847.426,1385.919
Blue Whale,N Pacific,1,opportunistic sighting,1,13.27966,26.57409,0.06076846,13.95826,0.6472562,-1174.91,1163.168
Blue Whale,N Pacific,1,opportunistic sighting,1,11.62147,21.65822,0.02927673,15.94749,0.8275759,-1010.283,791.2145
Blue Whale,N Pacific,1,opportunistic sighting,1,11.86964,35.52324,0.05466816,14.43998,0.7950835,-1246.72,1262.895
Blue Whale,N Pacific,1,opportunistic sighting,1,10.3922,20.31041,0.05543917,20.26608,0.4660261,-660.899,353.6143
Blue Whale,N Pacific,1,opportunistic sighting,1,23.63036,9.213227,0.07525201,12.54361,0.3236718,-1853.964,1434.016
Blue Whale,N Pacific,1,opportunistic sighting,1,10.6439,42.38826,0.04998045,14.58308,0.4435933,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,14.91567,22.28653,0.05827828,14.34518,0.5981455,-1777.45,1354.316
Blue Whale,N Pacific,1,opportunistic sighting,1,11.6332,17.23456,-0.01837396,16.68547,1.091467,-1486.515,1465.644
Blue Whale,N Pacific,1,opportunistic sighting,1,14.02663,3.219678,-0.04926255,17.79524,0.7865206,-218.4782,120.561
Blue Whale,N Pacific,1,opportunistic sighting,1,11.57254,35.4805,0.05319401,13.50939,0.6416782,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,12.73857,8.958074,-0.01260648,17.19802,0.5939224,-971.0595,1061.165
Blue Whale,N Pacific,1,opportunistic sighting,1,11.33592,18.49489,0.07061525,18.17029,0.8964473,-432.8534,357.8628
Blue Whale,N Pacific,1,opportunistic sighting,1,16.36214,18.04795,0.07089658,13.75263,0.4079539,-1220.305,1098.651
Blue Whale,N Pacific,1,opportunistic sighting,1,11.98261,27.0008,0.04351341,13.52049,0.6914693,-1453.163,1054.107
Blue Whale,N Pacific,1,opportunistic sighting,1,11.57601,35.61503,0.05358498,13.75317,0.6716795,-986.1132,1017.052
Blue Whale,N Pacific,1,opportunistic sighting,1,11.77193,33.44131,0.05330844,13.86261,0.7250478,-1222.815,1156.402
Blue Whale,N Pacific,1,opportunistic sighting,1,10.6439,42.38826,0.04998045,14.58308,0.4435933,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,12.26286,27.27563,0.06658249,14.53791,0.3626166,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,10.82872,37.04448,0.05951931,14.88759,0.4598027,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,11.65419,34.45126,0.05480679,14.80191,0.7626617,-1261.369,1159.249
Blue Whale,N Pacific,1,opportunistic sighting,1,27.73865,10.47905,0.07641137,14.08174,0.2406882,-800.678,644.8191
Blue Whale,N Pacific,1,opportunistic sighting,1,11.28218,40.64759,0.0439824,13.65524,0.7683452,-1185.371,1234.767
Blue Whale,N Pacific,1,opportunistic sighting,1,13.34516,19.02667,0.04634439,13.17356,0.6683702,-1412.975,1078.342
Blue Whale,N Pacific,1,opportunistic sighting,1,11.48087,36.72528,0.05489026,14.48643,0.8205283,-1130.589,1182.707
Blue Whale,N Pacific,1,opportunistic sighting,1,11.5413,33.38725,0.0530259,13.40057,0.5978322,-970.5588,948.4496
Blue Whale,N Pacific,1,opportunistic sighting,1,11.15971,37.49071,0.05369896,13.79711,0.8649691,-813.9198,876.831
Blue Whale,N Pacific,1,opportunistic sighting,1,11.17087,46.81447,0.02301563,12.66233,0.8316915,-891.4103,1005.162
Blue Whale,N Pacific,1,opportunistic sighting,1,11.72463,33.60208,0.05449751,14.80413,0.7473381,-1359.119,1220.686
Blue Whale,N Pacific,1,opportunistic sighting,1,12.80501,26.84487,0.06677278,14.6627,0.412977,-1438.657,956.9322
Blue Whale,N Pacific,1,opportunistic sighting,1,11.35751,38.1618,0.0557977,14.82623,0.7396874,-1090.189,1082.515
Blue Whale,N Pacific,1,opportunistic sighting,1,11.98261,27.0008,0.04351341,13.52049,0.6914693,-1453.163,1054.107
Blue Whale,N Pacific,1,opportunistic sighting,1,11.88029,31.77214,0.05208785,13.67765,0.7443845,-1489.915,1338.679
Blue Whale,N Pacific,1,opportunistic sighting,1,11.17309,40.2177,0.04458335,13.8953,0.8330803,-1069.388,1099.334
Blue Whale,N Pacific,1,opportunistic sighting,1,11.75866,34.23838,0.05429239,14.4799,0.8422637,-1307.823,1266.764
Blue Whale,N Pacific,1,opportunistic sighting,1,10.76212,44.97073,0.0458988,14.31716,0.7183914,-927.1952,966.6333
Blue Whale,N Pacific,1,opportunistic sighting,1,11.98261,27.0008,0.04351341,13.47092,0.7085908,-1453.163,1054.107
Blue Whale,N Pacific,1,opportunistic sighting,1,14.0164,18.79967,0.05359987,13.31793,0.7173692,-1687.351,1257.701
Blue Whale,N Pacific,1,opportunistic sighting,1,11.67913,35.4805,0.05296714,13.57002,0.5975308,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,14.1171,22.74376,0.0595463,13.85299,0.555474,-1682.935,1399.304
Blue Whale,N Pacific,1,opportunistic sighting,1,12.05119,31.59306,0.05281431,13.98999,0.7671323,-1508.318,1345.201
Blue Whale,N Pacific,1,opportunistic sighting,1,11.65187,35.95043,0.04220408,13.48967,0.8309018,-1390.27,1278.932
Blue Whale,N Pacific,1,opportunistic sighting,1,10.6439,42.38826,0.04998045,14.58308,0.4435933,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,10.82872,37.04448,0.05951931,14.88759,0.4598027,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,10.6439,42.38826,0.04998045,14.58308,0.4435933,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,10.80111,26.62733,0.04014149,17.46805,1.056213,-473.5409,387.7255
Blue Whale,N Pacific,1,opportunistic sighting,1,13.2986,5.914892,-0.03542964,18.199,0.54678,-619.523,733.8131
Blue Whale,N Pacific,1,opportunistic sighting,1,11.09417,31.86965,-0.01178366,16.66579,0.4024537,-889.4671,428.4813
Blue Whale,N Pacific,1,opportunistic sighting,1,12.13667,30.52022,0.05222635,13.93296,0.7263218,-1569.676,1294.611
Blue Whale,N Pacific,1,opportunistic sighting,1,11.19449,39.71325,0.04302328,13.38336,0.780912,-1005.167,1013.35
Blue Whale,N Pacific,1,opportunistic sighting,1,11.11885,42.02249,0.04491585,14.20293,0.740107,-1053.672,1087.585
Blue Whale,N Pacific,1,opportunistic sighting,1,13.03195,19.43192,0.04581418,13.10246,0.5897382,-1205.193,880.5389
Blue Whale,N Pacific,1,opportunistic sighting,1,13.8084,19.18808,0.05606791,13.27546,0.6767552,-1645.303,1169.913
Blue Whale,N Pacific,1,opportunistic sighting,1,11.94986,31.16203,0.05176806,13.70668,0.7417857,-1562.77,1330.523
Blue Whale,N Pacific,1,opportunistic sighting,1,11.72198,34.07255,0.05282192,13.762,0.6707087,-1205.781,1169.855
Blue Whale,N Pacific,1,opportunistic sighting,1,14.16596,21.45407,0.05939857,13.76855,0.6336778,-1774.636,1399.579
Blue Whale,N Pacific,1,opportunistic sighting,1,13.29521,27.67934,0.06103864,13.77762,0.516943,-1185.371,1234.767
Blue Whale,N Pacific,1,opportunistic sighting,1,11.26454,35.36472,0.05986742,15.00216,0.4790045,-1237.619,861.3759
Blue Whale,N Pacific,1,opportunistic sighting,1,11.13065,39.52881,0.05870396,15.15281,0.5163443,-1204.104,994.4718
Blue Whale,N Pacific,1,opportunistic sighting,1,10.91961,27.64608,0.03924431,17.01577,1.269594,-470.8995,365.4147
Blue Whale,N Pacific,1,opportunistic sighting,1,11.21727,35.17981,0.009494534,15.69253,1.086232,-432.8534,357.8628
Blue Whale,N Pacific,1,opportunistic sighting,1,11.87629,27.55895,0.04415539,13.43159,0.7052281,-1412.975,1078.342
Blue Whale,N Pacific,1,opportunistic sighting,1,11.78541,34.07255,0.05264159,13.63449,0.6491442,-1205.781,1169.855
Blue Whale,N Pacific,1,opportunistic sighting,1,11.10088,39.39644,0.04244726,13.18134,0.7867293,-1002.286,1060.529
Blue Whale,N Pacific,1,opportunistic sighting,1,11.98999,31.59306,0.05295888,14.03356,0.7819477,-1508.318,1345.201
Blue Whale,N Pacific,1,opportunistic sighting,1,11.94283,34.72426,0.05452707,14.6649,0.7124487,-1320.205,1238.67
Blue Whale,N Pacific,1,opportunistic sighting,1,11.28134,39.11349,0.05575803,14.76784,0.7334662,-1043.078,1058.837
Blue Whale,N Pacific,1,opportunistic sighting,1,11.5413,33.38725,0.0530259,13.40057,0.5978322,-970.5588,948.4496
Blue Whale,N Pacific,1,opportunistic sighting,1,12.49145,2.009845,-0.05947945,19.9873,0.8199152,-874.4123,440.1915
Blue Whale,N Pacific,1,opportunistic sighting,1,13.54831,19.06023,0.04429051,13.23306,0.6122786,-1333.638,958.352
Blue Whale,N Pacific,1,opportunistic sighting,1,11.77193,33.44131,0.05330844,13.86261,0.7250478,-1222.815,1156.402
Blue Whale,N Pacific,1,opportunistic sighting,1,11.51851,18.53447,0.07026062,17.8236,1.064281,-470.8995,365.4147
Blue Whale,N Pacific,1,opportunistic sighting,1,11.19449,39.71325,0.04302328,13.38336,0.780912,-1005.167,1013.35
Blue Whale,N Pacific,1,opportunistic sighting,1,11.87664,32.4256,0.05319678,13.91888,0.7551969,-1339.032,1210.048
Blue Whale,N Pacific,1,opportunistic sighting,1,13.37038,19.06023,0.04538122,13.18561,0.6299468,-1333.638,958.352
Blue Whale,N Pacific,1,opportunistic sighting,1,11.30374,36.87945,0.05417779,13.93868,0.8704014,-913.9797,985.6711
Blue Whale,N Pacific,1,opportunistic sighting,1,11.3504,37.0257,0.05380234,14.26152,0.8728199,-1185.371,1234.767
Blue Whale,N Pacific,1,opportunistic sighting,1,18.95915,14.56776,0.08070374,12.99943,0.3157813,-1225.273,796.2925
Blue Whale,N Pacific,1,opportunistic sighting,1,10.80093,27.23242,0.04067933,17.42554,1.065063,-432.8534,357.8628
Blue Whale,N Pacific,1,opportunistic sighting,1,11.40235,36.37344,0.05439056,14.43544,0.8912932,-1069.388,1099.334
Blue Whale,N Pacific,1,opportunistic sighting,1,10.51554,19.80637,0.06593169,20.03497,0.5860796,-599.4508,316.1425
Blue Whale,N Pacific,1,opportunistic sighting,1,11.97048,16.05639,-0.01673437,16.74637,1.058419,-1740.39,1531.801
Blue Whale,N Pacific,1,opportunistic sighting,1,11.35598,39.39644,0.04237947,13.110900000000001,0.7406566,-1002.286,1060.529
Blue Whale,N Pacific,1,opportunistic sighting,1,11.17309,40.2177,0.04458335,13.8953,0.8330803,-1069.388,1099.334
Blue Whale,N Pacific,1,opportunistic sighting,1,11.6892,37.014,0.04359306,13.99754,0.8259401,-1396.147,1294.704
Blue Whale,N Pacific,1,opportunistic sighting,1,10.82591,42.60728,0.04992391,14.75324,0.4923219,-1348.464,986.0687
Blue Whale,N Pacific,1,opportunistic sighting,1,11.70886,35.52324,0.05458907,14.49702,0.8289661,-1246.72,1262.895
Blue Whale,N Pacific,1,opportunistic sighting,1,11.48087,36.72528,0.05489026,14.48643,0.8205283,-1130.589,1182.707
Blue Whale,N Pacific,1,opportunistic sighting,1,14.38397,20.02878,0.05882538,13.45352,0.657065,-1715.374,1265.524
Blue Whale,N Pacific,1,opportunistic sighting,1,12.12916,30.62252,0.05263735,14.03413,0.7827451,-1615.766,1394.715
Blue Whale,N Pacific,1,opportunistic sighting,1,11.47643,36.60982,0.05525923,14.7347,0.7524477,-1070.36,1035.853
Blue Whale,N Pacific,1,opportunistic sighting,1,12.10718,27.7204,0.04256856,13.50086,0.6269798,-1333.638,958.352
Blue Whale,N Pacific,1,opportunistic sighting,1,32.44971,1.374096,0.1539833,26.49069,0.4434203,-218.4782,120.561
Blue Whale,N Pacific,1,opportunistic sighting,1,11.57254,35.4805,0.05319401,13.50939,0.6416782,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,11.57254,35.4805,0.05319401,13.50939,0.6416782,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,11.57254,35.4805,0.05319401,13.50939,0.6416782,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,11.1384,39.82354,0.05453017,14.27713,0.8871525,-891.4103,1005.162
Blue Whale,N Pacific,1,opportunistic sighting,1,11.08201,30.09039,0.03788182,16.2424,1.26755,-442.4804,387.8239
Blue Whale,N Pacific,1,opportunistic sighting,1,11.57254,35.4805,0.05319401,13.50939,0.6416782,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,11.57254,35.4805,0.05319401,13.50939,0.6416782,-1036.083,1022.665
Blue Whale,N Pacific,1,opportunistic sighting,1,11.30374,36.87945,0.05417779,13.93868,0.8704014,-913.9797,985.6711
Blue Whale,N Pacific,1,opportunistic sighting,1,14.16596,21.45407,0.05939857,13.73546,0.6420239,-1774.636,1399.579
Blue Whale,N Pacific,1,opportunistic sighting,1,11.81637,33.72021,0.05347327,13.94404,0.7476337,-1268.921,1206.759
Blue Whale,N Pacific,1,opportunistic sighting,1,15.34132,18.61477,0.07061719,13.47165,0.436071,-1053.672,1087.585
